Seed,Algorithm,Model Size,Accuracy,FLOPs,Prediction Flips
8,NSGA3,0.873651318647505,0.9377421659838105,162.0,0.6147607319953926
8,NSGA3,2.557634895815009,0.9579153446653784,947.0,0.20101124117397848
8,NSGA3,1.3810242697965849,0.00011825655868947996,3.0,0.5197713541586441
8,NSGA3,0.7238857186891279,0.9370311075325286,0.0,0.785998623281239
8,NSGA3,1.0372770131209605,0.7142284767904121,25.0,0.586451835720559
8,NSGA3,1.1580391714940028,0.7201304895778402,118.0,0.5562452326539102
8,NSGA3,2.306784957058971,0.000125491717253231,187.0,0.27598537263196204
8,NSGA3,2.711642861401796,0.00011531696300353124,0.0,0.11797629763466726
8,NSGA3,1.3978944384442336,0.9391917628677081,0.0,0.5415865890703772
8,NSGA3,0.01709941094720735,0.00011053209753390075,0.0,0.9685297157712925
8,NSGA3,1.8345944203821984,0.8856995391534054,129.0,0.3363902423721648
8,NSGA3,2.7717642960750055,0.9139935223633424,309.0,0.09032699235871738
8,NSGA3,0.02631574799573455,0.9487046868436709,165.0,0.9987677886004045
8,NSGA3,1.0415385267126518,0.8402557689505146,656.0,0.5452023840942194
9,NSGA3,0.7328267565219453,0.957986954178032,0.0,0.8372227848064433
9,NSGA3,2.670641065260809,0.9288296163411699,0.0,0.12907677386581343
9,NSGA3,0.17092397295308936,0.9307758496905806,402.0,1.0177812543566194
9,NSGA3,1.8144872762473283,0.7883901158566052,40.0,0.40657230106567227
9,NSGA3,0.5454111819764584,0.8811192722023302,2098.0,0.8045607939289634
9,NSGA3,2.579369569754811,0.782410895232696,23.0,0.14359672260091846
9,NSGA3,2.012629039314937,0.9529644492201828,432.0,0.4156534373902221
9,NSGA3,2.2865143245154815,0.9429634017257955,36.0,0.32506601924828743
9,NSGA3,1.5790574797223635,0.9580553931973761,40.0,0.6304395300553581
9,NSGA3,0.9205412590556183,0.7877048968741992,61.0,0.6658090839149725
9,NSGA3,0.858663593428556,0.9281200556861126,386.0,0.7648919807455442
9,NSGA3,0.7153058390174873,0.00012873730125961578,674.0,0.7631068714572243
9,NSGA3,2.643488974359559,0.813878345314136,951.0,0.14519704954383642
9,NSGA3,1.2773772409294786,0.7842015016101699,559.0,0.5967243207777324
9,NSGA3,1.4310322886518958,0.00012386394884900858,0.0,0.5760155777896933
9,NSGA3,0.02191497301741885,0.00013272842307289563,11.0,1.019050496418322
9,NSGA3,0.011907924264266345,0.957986954178032,0.0,1.069898928501745
9,NSGA3,0.1583700987091019,0.8171225846562404,61.0,0.9194076543876766
9,NSGA3,2.671697746735591,0.00018345273326587084,0.0,0.12647672047059846
9,NSGA3,2.7239650928078247,0.861790230301733,261.0,0.10517289704865186
9,NSGA3,0.341525730718077,0.8283045669793462,563.0,0.907941070869592
9,NSGA3,1.792660553486929,0.8538825639395259,2082.0,0.39845228560060464
9,NSGA3,1.2294961448876622,0.8779437395102573,630.0,0.6247888270669184
0,NSGA2,0.05205186596269851,8.012446680878521e-08,272.0,1.8089340663967763
0,NSGA2,0.003416641484827121,0.6267114226447636,1653.0,4.428363575486247
0,NSGA2,0.00020952180593170056,0.6223818861093307,1655.0,4.3957243748509285
0,NSGA2,2.8581925143752906,0.9102865388152648,1883.0,0.06239007177314077
0,NSGA2,0.5155911564507725,0.9595349369680558,0.0,1.5669285184067516
0,NSGA2,2.544715364903638,0.8382793275975297,3999.0,0.19469894818920955
0,NSGA2,2.413151971427845,0.9722975058032969,3454.0,0.547024118644067
0,NSGA2,0.008075752436620398,0.6223818861093307,1653.0,4.1471580296022035
0,NSGA2,0.07718601866957231,1.111831761660972e-07,240.0,1.660286497336258
0,NSGA2,0.033676323648408335,0.9505377867466998,155.0,2.646687608788955
0,NSGA2,2.4947091573153926,0.9713861369872638,3340.0,0.4864051533851054
0,NSGA2,0.0010569545566072591,0.628423477848188,2423.0,4.365171689151441
0,NSGA2,2.789298593226575,0.8203751132317534,3861.0,0.11205163389007002
0,NSGA2,0.14527871940061488,0.9538332218830711,1391.0,2.393267602445133
0,NSGA2,0.21503363144240906,0.8747307210472219,3673.0,1.0164720574234476
0,NSGA2,0.6125788638675234,0.6822005391656555,1024.0,0.7586771237153194
0,NSGA2,1.510508817084364,0.8051742523526866,357.0,0.4792168601364584
0,NSGA2,0.3418579677804403,0.9701682948729307,3541.0,2.2149858331819647
0,NSGA2,0.09660698255005862,0.9661249781828475,3417.0,2.578736407427313
0,NSGA2,0.7112421538890383,0.9325022207367302,1446.0,1.2486261423795972
0,NSGA2,1.9102053400706878,0.8572631376917291,2040.0,0.3578429217356208
0,NSGA2,2.589247006827485,0.8916399749718376,1221.0,0.17626073413773616
0,NSGA2,1.3965409522784318,0.9426095377054132,869.0,1.0473448058542834
0,NSGA2,0.02562675214491028,0.7190526754508875,1568.0,0.9367956008873575
0,NSGA2,0.6298743467665835,1.0200547225833832e-07,223.0,1.355291670681148
0,NSGA2,1.651004199451211,0.9516451998032415,1368.0,0.9029325754817139
0,NSGA2,1.5861431583774335,0.7811284653396693,209.0,0.4618761842471965
0,NSGA2,1.2585505476986611,0.6715469071366598,630.0,0.5621517526646479
0,NSGA2,2.6596553441557034,0.8825877043120726,2047.0,0.14913557677713862
0,NSGA2,1.294063858183664,0.8672978553858708,821.0,0.5555697052235654
0,NSGA2,2.8366968785128215,0.8991736533068495,469.0,0.07573504598188065
0,NSGA2,2.0711454192546603,0.836471315402271,1719.0,0.30365492156552776
0,NSGA2,0.4190263137736152,0.9608308039785778,1893.0,1.9690636009556146
0,NSGA2,1.1487476083844188,0.9578537150380174,974.0,1.1646361574082122
0,NSGA2,0.008538303603573105,0.628423477848188,2420.0,4.156637949062929
0,NSGA2,1.78964788435288,0.8568506738467249,422.0,0.3881439868997361
0,NSGA2,0.49842695649618385,0.8347690523038271,709.0,0.7596636214306042
0,NSGA2,1.2870084671387094,0.765961353689633,2279.0,0.5539312034590935
0,NSGA2,0.8596659742988275,0.7485914263576835,1779.0,0.7384151202732975
0,NSGA2,2.2507409237374327,0.9525779398543406,55.0,0.6779374416490143
0,NSGA2,0.5551516666833098,0.9608308039785778,1893.0,1.9013833222294598
0,NSGA2,2.6969851035099577,0.8240082748091642,2199.0,0.14424225997821483
0,NSGA2,0.8783166419208488,0.7924024695314452,1792.0,0.6199347190296196
0,NSGA2,0.926627338295829,0.9277002952142859,447.0,1.1764668665885207
0,NSGA2,2.3241275063698352,0.9581141498094989,948.0,0.5975078102520588
0,NSGA2,0.4806035545803313,0.9701682948729307,3537.0,2.0743521915115664
0,NSGA2,1.7543331892741876,0.9516451998032415,863.0,0.8270258213153646
0,NSGA2,2.126680117193388,0.9403327165889379,859.0,0.6062778516400414
0,NSGA2,1.2376307660167012,0.9619961847333356,930.0,1.1073999489227029
0,NSGA2,0.2803453846422288,0.9573284417182948,1429.0,2.1747129618344947
1,NSGA2,0.018047119682635948,0.9619370650978872,125.0,3.192935797813035
1,NSGA2,0.40570394088788975,0.9108616793969713,3933.0,0.8502093525616232
1,NSGA2,2.2998826627625366,0.8407204431008997,0.0,0.6360557868043774
1,NSGA2,0.5093426281295295,0.00022989956159120568,90.0,0.8590200131235037
1,NSGA2,8.295078131936862e-05,0.92072712829382,1235.0,0.9383090950772408
1,NSGA2,2.8909409936938166,0.9086573472920759,3751.0,0.04740243415636053
1,NSGA2,0.48119770045084787,0.9706955911746181,3641.0,1.7376596404672102
1,NSGA2,1.1683089629182912,0.6677474747774356,450.0,0.5982773110988916
1,NSGA2,2.56291889769809,0.0005542474423381916,116.0,0.1784058192633174
1,NSGA2,0.6779439707657495,0.9391472059749424,3366.0,1.3821650754121984
1,NSGA2,1.3414895526634323,0.9098598378198157,1527.0,0.5718318090733063
1,NSGA2,0.9301090549159756,0.9668289025485838,32.0,1.4724591375282523
1,NSGA2,1.9241467858998909,0.8838800637740069,3472.0,0.31694148475458483
1,NSGA2,2.1848540292191174,0.7256345261015257,263.0,0.30942681200604394
1,NSGA2,0.6322157836077373,0.8491621845265218,293.0,1.0580333205641783
1,NSGA2,1.072267148432535,0.9504312486363131,425.0,0.6602554112406291
1,NSGA2,0.587585034632705,0.7394947204934914,76.0,2.1081619300328867
1,NSGA2,2.6877441765803045,0.796590367729616,498.0,0.1399699353424629
1,NSGA2,1.7355617201995266,0.8838800637740069,171.0,0.37155164323122847
1,NSGA2,1.6362542661908497,0.9094768658661468,3779.0,0.49404123477898265
1,NSGA2,1.9591666338463567,0.7618813074442063,0.0,0.8347711660844563
1,NSGA2,2.5066623307819214,0.714669834284744,459.0,0.21647619845558086
1,NSGA2,0.007416993334806499,0.8850050150331293,955.0,2.540550997282525
1,NSGA2,0.22979082673310902,0.965013055733032,543.0,1.921610738126382
1,NSGA2,0.02295186884355438,0.92072712829382,1235.0,0.9250930364582836
1,NSGA2,2.4217387247435602,0.8802752981560503,527.0,0.1868231590266747
1,NSGA2,0.17331435188893396,0.9434127072362648,143.0,2.634603839210683
1,NSGA2,0.9265596433418795,0.9661404206076527,873.0,1.684798697605005
1,NSGA2,2.6321954733336677,0.7498270020476805,256.0,0.17612063284248794
1,NSGA2,2.0432999886770595,0.0002314079952383087,114.0,0.3780905460650376
1,NSGA2,0.9032229479333749,0.9641601485495301,1098.0,1.697961424377731
1,NSGA2,1.3410176401419314,0.9016630215028142,1522.0,0.5738797792872116
1,NSGA2,0.3246712230376825,0.9617189312810164,169.0,2.7573917593884905
1,NSGA2,0.4132819403927721,0.890780818296179,694.0,0.7495407368303298
1,NSGA2,0.4522416542691623,0.9546108668482748,97.0,2.2330582978792353
1,NSGA2,0.35430030774426635,0.9583507493293661,402.0,2.0129619618765915
1,NSGA2,0.7797773090844755,0.9200987368058089,423.0,1.153227993654626
1,NSGA2,0.13909501718849793,0.964442315319475,132.0,3.000527357141985
1,NSGA2,1.5688751229086026,0.8335067481890043,421.0,0.4171046188299489
1,NSGA2,1.418582372031244,0.9582394537625741,3419.0,1.2399142206581573
1,NSGA2,0.33445462668683,0.8867172541938243,758.0,1.0084059179200957
1,NSGA2,2.361478581016187,0.9556617259232288,267.0,0.4314361991803029
1,NSGA2,1.2447374650219771,0.6892887612810517,200.0,0.5801547653308825
1,NSGA2,2.782873572812953,0.9057675859893489,3602.0,0.09653993388772221
1,NSGA2,0.18090634796924787,0.964442315319475,122.0,2.8615520952114255
1,NSGA2,0.05625948602936903,0.000529189300011108,1136.0,1.1366033990697637
1,NSGA2,0.11593362628967574,0.8850050150331293,861.0,2.3482512967215206
1,NSGA2,1.2761981749932982,0.6756747631783775,206.0,0.5699551194752391
1,NSGA2,0.2994115977598195,0.9663737070707722,872.0,2.033960045774672
1,NSGA2,0.3414588378682222,0.9699434293290975,927.0,2.295133903452481
2,NSGA2,2.5619824343549467,0.9725418137962079,1044.0,0.2592834242704752
2,NSGA2,2.8871718055870543,0.9111297175631511,3860.0,0.05105391304302532
2,NSGA2,0.00290683024373406,0.00018406340780038525,406.0,0.947218468401111
2,NSGA2,8.87460783083327e-06,0.6523724578300573,655.0,1.0931571914224951
2,NSGA2,8.698398626509194,0.9522724406136719,24.0,4.65265808175257
2,NSGA2,1.5329298807685596,0.00027570536950080534,0.0,0.548053242422654
2,NSGA2,0.1238866456815284,0.6368262754792984,2233.0,0.8116611471584523
2,NSGA2,6.195481456334205,0.9515791416365189,0.0,3.7593484900586973
2,NSGA2,0.004404736601846704,0.0007835950815858379,162.0,1.2030075482777978
2,NSGA2,5.524593607526928,0.9575815732279572,78.0,2.9122458125996995
2,NSGA2,0.03471100384862513,0.9644837286530344,3371.0,1.4951522809230642
2,NSGA2,1.772200636696196,0.9541079928232312,74.0,2.5147749601985976
2,NSGA2,5.5876461959458865,0.9600138057363233,76.0,2.9357045013593934
2,NSGA2,0.42907149299973923,0.9532053570198912,77.0,1.6952442349790824
2,NSGA2,0.06305873251998051,0.6763448854536659,1376.0,0.8136468509961053
2,NSGA2,2.048222490234473,0.7570641162883801,2149.0,0.31860542969441497
2,NSGA2,1.3518634075555678,0.8379768666842745,1922.0,0.4742268743314661
2,NSGA2,2.874983250857085,0.8985125900560127,3716.0,0.07214867385842548
2,NSGA2,1.9436728826576757,0.9453228882165391,1428.0,0.5076956622899017
2,NSGA2,0.2977982314656691,0.9663470016026579,3378.0,1.3649384302103136
2,NSGA2,2.705931546906809,0.7858962275527822,1582.0,0.13129508835482184
2,NSGA2,0.3049997005935654,0.9345212866984638,1760.0,1.1437388031879248
2,NSGA2,0.15398612598233008,0.7481515606812528,295.0,0.7959621695150003
2,NSGA2,0.7338453776236071,0.8181121659440745,915.0,0.6953643710673568
2,NSGA2,0.2238012768546982,0.8470631345906167,220.0,0.8865010263369366
2,NSGA2,2.777384899787051,0.9611418094418989,3463.0,0.14106128970606374
2,NSGA2,1.1399892492174688,0.8880886124960543,2017.0,0.5688855485616112
2,NSGA2,0.0026669797014031715,0.00018696908379362326,543.0,0.941504494704303
2,NSGA2,0.8863002035979739,0.8255866998914804,1368.0,0.6582056536937704
2,NSGA2,0.6462412961319726,0.9073197848685095,3849.0,0.8251561745622008
